mag_field	scattering_re	scattering_im
1.0316639741518578e2	-1.1231658184836614e2	-8.450277580664469e-13
1.0416801292407109e2	-1.1391852594579755e2	7.483240384320653e-14
1.0516962843295639e2	-1.1552640686287813e2	-9.028752041120021e-13
1.0617124394184168e2	-1.1714015171633197e2	1.9385417628471326e-13
1.0717285945072699e2	-1.1875276757099354e2	-2.8245456807713995e-13
1.0817447495961228e2	-1.2037243767361771e2	-1.8362902451557365e-12
1.0917609046849758e2	-1.2199187403811936e2	-1.678966015505536e-12
1.1017770597738289e2	-1.2360492224011078e2	8.140587064454397e-13
1.1117932148626818e2	-1.2522495634480185e2	-1.5428499206524568e-12
1.1218093699515347e2	-1.2684720117642199e2	-8.17502885386522e-13
1.1318255250403878e2	-1.2846327999678567e2	-6.908203503928922e-13
1.1418416801292408e2	-1.3008198356152758e2	1.245188281562809e-12
1.1518578352180938e2	-1.3170955557938882e2	1.4422665811334412e-12
1.1618739903069468e2	-1.3332527386415245e2	8.606980108291678e-13
1.1718901453957997e2	-1.3495200986459028e2	7.627714518063093e-13
1.1819063004846528e2	-1.3656751821277228e2	1.6205864726525071e-12
1.1919224555735057e2	-1.3819342044462726e2	4.059244542508632e-13
1.2019386106623587e2	-1.398088363101285e2	1.032577492082353e-12
1.2119547657512118e2	-1.4142231660757483e2	7.554482070106861e-13
1.2219709208400647e2	-1.4304065405614324e2	1.0381322789394683e-12
1.2319870759289176e2	-1.4465628303449503e2	6.50193843504333e-13
1.2420032310177707e2	-1.4627750028793287e2	-9.910587007579932e-13
1.2520193861066237e2	-1.4789021786854863e2	-2.7158117578898956e-13
1.2620355411954766e2	-1.4950255057192263e2	-2.4737688758722517e-13
1.2720516962843297e2	-1.51120376132399e2	3.068899784217978e-13
1.2820678513731826e2	-1.5272382571288844e2	5.569329724130965e-13
1.2920840064620356e2	-1.543332909440348e2	-1.0454724614363223e-12
1.3021001615508885e2	-1.5593715386207927e2	1.2351163716304974e-12
1.3121163166397417e2	-1.5754775983472044e2	2.3516550351201014e-13
1.3221324717285947e2	-1.591438894152417e2	-5.895802716018207e-13
1.3321486268174476e2	-1.607419034786947e2	-4.57452924719114e-13
