mag_field	scattering_re	scattering_im
4.526131532883221e1	-1.251112110386498e-1	-1.0992265767869594e-13
4.5511377844461116e1	7.358076491926596e-1	-2.982812223631617e-13
4.576144036009003e1	1.7609525462239697e0	-2.295532759657981e-13
4.601150287571893e1	3.0076679349566833e0	-1.5615682888268787e-13
4.626156539134784e1	4.56338669492502e0	1.7208644900858162e-13
4.651162790697675e1	6.56834688166711e0	-9.043476262732492e-14
4.676169042260565e1	9.262569863888107e0	-2.507169876932502e-13
4.7011752938234565e1	1.3093851153637951e1	-1.5470371625053508e-13
4.726181545386347e1	1.900452071427812e1	-2.0342359601927892e-13
4.7511877969492375e1	2.93749153523896e1	-4.777179442661489e-13
4.7761940485121286e1	5.2458148620901746e1	-2.6659432484236656e-13
4.801200300075019e1	1.4964339586349772e2	3.4848242224107037e-13
4.8262065516379096e1	-2.6606465707368164e2	-2.903781956700009e-13
4.851212803200801e1	-7.864683863936042e1	-2.7962434767940064e-13
4.876219054763691e1	-4.875522045204891e1	-1.0459310030098267e-13
4.901225306326582e1	-3.652106743483424e1	1.7609090510021133e-13
4.926231557889473e1	-2.9846955808980223e1	-3.502325176189625e-13
4.951237809452363e1	-2.563194056149393e1	-1.2526425336336476e-13
4.9762440610152545e1	-2.2719665299165744e1	-3.035690911294918e-13
5.001250312578145e1	-2.0580621926788254e1	-1.0915067775807287e-13
5.0262565641410355e1	-1.8938048875084878e1	-3.5336137751196173e-13
5.0512628157039266e1	-1.7633265316806053e1	-3.266039804657977e-13
5.076269067266817e1	-1.6568721773076735e1	1.8034386221876778e-14
5.1012753188297076e1	-1.5681180848237773e1	-1.2094612798170852e-14
5.126281570392599e1	-1.4927794066381024e1	-2.2004819393580294e-13
5.151287821955489e1	-1.4278560443385878e1	8.518256652231073e-14
5.17629407351838e1	-1.3711819172211833e1	-1.1356280433411215e-13
5.201300325081271e1	-1.3211554729187922e1	-1.5929731600508074e-13
5.226306576644161e1	-1.2765609528921424e1	1.336162248801323e-13
5.251312828207052e1	-1.2364670698567881e1	1.258861944505884e-13
5.276319079769943e1	-1.200143239228797e1	3.911581446886977e-13
5.3013253313328335e1	-1.1670102531344964e1	3.3952195570853393e-14
5.3263315828957246e1	-1.1366035238527518e1	3.82643841469565e-13
5.351337834458615e1	-1.108544045620337e1	-4.0603140218616277e-13
5.3763440860215056e1	-1.0825190990819388e1	8.828396708995406e-14
5.401350337584397e1	-1.0582734418829302e1	6.174949757160121e-14
5.426356589147287e1	-1.0355884991002062e1	1.3843153601860216e-14
5.451362840710178e1	-1.0142840794653532e1	-5.739877007267554e-14
5.476369092273069e1	-9.94206596792828e0	2.2146956534434774e-13
5.501375343835959e1	-9.752221185606064e0	-2.5615025735150025e-14
5.52638159539885e1	-9.57219592361618e0	4.2115773193690615e-13
5.551387846961741e1	-9.401004468549571e0	-1.8837776751207443e-13
5.5763940985246315e1	-9.237808361071805e0	1.173648580479347e-13
5.601400350087522e1	-9.081846447222876e0	-1.6134023178454556e-13
5.626406601650413e1	-8.932479341084976e0	-1.0783422997179121e-13
5.6514128532133036e1	-8.7891371750527e0	-1.8953821604896154e-13
5.676419104776195e1	-8.651291241754576e0	-9.494864320138561e-14
5.701425356339085e1	-8.51851836464548e0	-1.0171234117103756e-13
5.726431607901976e1	-8.390409398020308e0	2.244270215962462e-13
5.751437859464867e1	-8.266602028730407e0	5.463041019269416e-13
5.776444111027757e1	-8.146775029713838e0	3.6412811223104817e-13
5.801450362590648e1	-8.030659813821845e0	-3.153856966365864e-13
5.826456614153539e1	-7.917977372444069e0	-1.6096540098043707e-14
5.8514628657164295e1	-7.808477063333193e0	1.9500074856544739e-13
