mag_field	scattering_re	scattering_im
2.3755938984746187e1	-4.9600093007011296e1	3.907264982699503e-13
2.4006001500375096e1	-4.9591666289920845e1	1.7315656532649413e-13
2.4256064016004004e1	-4.958325800208898e1	5.351809019686113e-14
2.450612653163291e1	-4.957492063035219e1	-2.106303188735138e-13
2.4756189047261817e1	-4.9566627896583356e1	-5.446742196935219e-13
2.5006251562890725e1	-4.955836336943544e1	-3.227184928962407e-13
2.5256314078519633e1	-4.955008731808487e1	1.552246475295723e-13
2.5506376594148538e1	-4.954189047590376e1	-3.501992290189917e-13
2.5756439109777446e1	-4.953373075258183e1	1.0781339258701034e-13
2.6006501625406354e1	-4.9525582552537166e1	1.6804898489813125e-13
2.625656414103526e1	-4.9517463985766646e1	4.704483156718548e-13
2.6506626656664167e1	-4.950936055650421e1	-2.0729926286324633e-13
2.6756689172293076e1	-4.950133334500872e1	-2.1784742400534392e-13
2.7006751687921984e1	-4.9493316196137364e1	-5.028700058834499e-13
2.725681420355089e1	-4.94853222872268e1	3.3437689866914825e-13
2.7506876719179797e1	-4.947736353040911e1	-1.4117888529569897e-13
2.7756939234808705e1	-4.9469380762347505e1	1.6638344697894237e-13
2.800700175043761e1	-4.946145390613957e1	1.7954089102361984e-13
2.8257064266066518e1	-4.945356025700876e1	2.540442459167777e-13
2.8507126781695426e1	-4.9445703175262366e1	-1.328513682922045e-13
2.8757189297324334e1	-4.9437869768402315e1	1.3668201356096976e-13
2.900725181295324e1	-4.943002966517919e1	-3.081174457335192e-14
2.9257314328582147e1	-4.942220574081638e1	2.191242378612046e-13
2.9507376844211056e1	-4.941440831996579e1	-3.7601429354274696e-13
2.9757439359839964e1	-4.940664140801009e1	-4.219265527655153e-14
3.000750187546887e1	-4.939885038272431e1	3.641892236416044e-14
3.0257564391097777e1	-4.939107879331054e1	7.988845678228659e-14
3.0507626906726685e1	-4.9383325685442955e1	1.5550212681690126e-13
3.075768942235559e1	-4.937557449431617e1	5.901419338484516e-14
3.1007751937984498e1	-4.936783579558191e1	1.457867046306177e-13
3.1257814453613406e1	-4.9360107249560464e1	4.303650035399023e-13
3.1507876969242314e1	-4.935237910236224e1	-2.353905519232372e-14
3.175793948487122e1	-4.9344651012792774e1	5.080882699304965e-13
3.200800200050013e1	-4.933691949612048e1	-4.430227566084817e-14
3.225806451612903e1	-4.932917829072134e1	-3.9250260553125336e-14
3.2508127031757944e1	-4.932144015472049e1	-1.7099122879415664e-13
3.275818954738685e1	-4.9313697552173096e1	9.326794008784698e-14
3.300825206301575e1	-4.930593341134313e1	1.5650137793801195e-13
3.3258314578644665e1	-4.929815679354812e1	4.4080202275940826e-14
3.350837709427357e1	-4.9290362128174e1	-1.1986039514513727e-13
3.375843960990248e1	-4.928252804652816e1	5.202462842476549e-13
3.4008502125531386e1	-4.9274666117279324e1	7.516950663948558e-14
3.425856464116029e1	-4.926678732061758e1	5.579420368704519e-14
3.45086271567892e1	-4.925887042053553e1	3.925024951031618e-14
3.475868967241811e1	-4.925088938025984e1	1.4251115597987116e-13
3.500875218804701e1	-4.9242860557917304e1	-5.6071781425491e-14
3.5258814703675924e1	-4.923478661185932e1	5.562764670798056e-14
3.550887721930483e1	-4.9226672660438524e1	-1.1725108387090135e-13
3.575893973493373e1	-4.92185127432753e1	1.498948466515367e-14
